ERV316A3_13q32.1b	HERV	ERV316A3	oneside	chr13	95850245	95851184	+
HERVL40_13q32.1	HERV	HERVL40	prototype	chr13	96019147	96021285	-
HUERSP3_13q32.1	HERV	HUERSP3	prototype	chr13	96966355	96971199	+
ERV316A3_13q32.1c	HERV	ERV316A3	oneside	chr13	97174990	97176483	+
HERVL_13q32.2	HERV	HERVL	oneside	chr13	97587408	97592979	-
HERVH_13q32.2	HERV	HERVH	prototype	chr13	97642318	97648209	+
MER34B_13q32.2	HERV	MER34B	unknown	chr13	97713044	97716411	+
ERVLE_13q32.2	HERV	ERVLE	internal	chr13	97768010	97773503	-
ERVLB4_13q32.2	HERV	ERVLB4	internal	chr13	98497985	98498600	+
HERV3_13q32.3	HERV	HERV3	oneside	chr13	98759857	98768316	+
ERVLE_13q32.3	HERV	ERVLE	internal	chr13	99027851	99028912	+
MER4B_13q32.3	HERV	MER4B	oneside	chr13	99138272	99140104	-
MER4_13q32.3a	HERV	MER4	prototype	chr13	99180738	99187756	-
ERV316A3_13q32.3	HERV	ERV316A3	oneside	chr13	99342075	99343200	-
MER4_13q32.3b	HERV	MER4	oneside	chr13	99475470	99479977	+
HERV4_13q32.3	HERV	HERV4	prototype	chr13	99486866	99497078	-
MER61_13q32.3	HERV	MER61	prototype	chr13	100403605	100409632	-
HERVFH19_13q33.1	HERV	HERVFH19	oneside	chr13	101221416	101226483	+
LTR57_13q33.1	HERV	LTR57	internal	chr13	101667249	101667821	+
HML5_13q33.1	HERV	HML5	prototype	chr13	102667824	102672563	-
HERVL40_13q33.1	HERV	HERVL40	internal	chr13	102709608	102711111	+
HUERSP2_13q33.1	HERV	HUERSP2	prototype	chr13	103249990	103252564	-
HERVL_13q33.1a	HERV	HERVL	oneside	chr13	103470762	103472308	-
HERVL_13q33.1b	HERV	HERVL	oneside	chr13	104036420	104037745	-
HERVH_13q33.2	HERV	HERVH	prototype	chr13	104207593	104213824	-
ERV316A3_13q33.2	HERV	ERV316A3	oneside	chr13	104823722	104826982	-
ERVLE_13q33.2a	HERV	ERVLE	internal	chr13	104862849	104864015	-
ERVLE_13q33.2b	HERV	ERVLE	internal	chr13	104877767	104878849	+
ERVLE_13q33.2c	HERV	ERVLE	internal	chr13	105131632	105132525	-
ERVLB4_13q33.2	HERV	ERVLB4	internal	chr13	105393263	105394130	-
ERVLB4_13q33.3	HERV	ERVLB4	prototype	chr13	106826623	106833691	-
ERVLE_13q33.3a	HERV	ERVLE	internal	chr13	107133714	107137041	-
HERV9_13q33.3	HERV	HERV9	oneside	chr13	107892019	107897630	-
ERVLE_13q33.3b	HERV	ERVLE	internal	chr13	107992407	107995799	+
ERVLE_13q33.3c	HERV	ERVLE	internal	chr13	108119698	108121730	-
HERVL_13q33.3	HERV	HERVL	prototype	chr13	109218916	109225445	-
ERVLE_13q33.3d	HERV	ERVLE	internal	chr13	109236056	109238572	+
HERVH_13q33.3	HERV	HERVH	prototype	chr13	109265090	109271116	+
ERVLE_13q33.3e	HERV	ERVLE	internal	chr13	109315443	109316147	+
ERVLE_13q33.3f	HERV	ERVLE	oneside	chr13	109323457	109325339	+
ERV316A3_13q33.3a	HERV	ERV316A3	internal	chr13	109445952	109446780	-
ERV316A3_13q33.3b	HERV	ERV316A3	oneside	chr13	109465321	109466932	+
ERV316A3_13q33.3c	HERV	ERV316A3	oneside	chr13	109467032	109467884	+
ERVL_13q34	HERV	ERVL	internal	chr13	109813009	109815571	+
HERVL_13q34	HERV	HERVL	oneside	chr13	109948268	109952554	+
MER101_13q34a	HERV	MER101	internal	chr13	110607324	110608435	+
MER34B_13q34	HERV	MER34B	internal	chr13	110741835	110742627	-
MER101_13q34b	HERV	MER101	internal	chr13	110745513	110747464	-
HERVP71A_13q34a	HERV	HERVP71A	oneside	chr13	110933146	110936620	+
HERVP71A_13q34b	HERV	HERVP71A	internal	chr13	110940237	110941185	+
MER41_13q34a	HERV	MER41	prototype	chr13	110958167	110964213	+
HERVIP10F_13q34	HERV	HERVIP10F	oneside	chr13	110965260	110970563	+
ERVLB4_13q34a	HERV	ERVLB4	internal	chr13	111045304	111046485	+
ERVLE_13q34a	HERV	ERVLE	internal	chr13	111081367	111084911	-
HERV9_13q34	HERV	HERV9	prototype	chr13	111189214	111199112	-
ERVLE_13q34b	HERV	ERVLE	internal	chr13	111346680	111347808	-
ERV316A3_13q34a	HERV	ERV316A3	oneside	chr13	111700322	111702005	-
ERV316A3_13q34b	HERV	ERV316A3	oneside	chr13	111785583	111787266	-
ERVLB4_13q34b	HERV	ERVLB4	oneside	chr13	112187543	112188784	-
HUERSP1_13q34	HERV	HUERSP1	prototype	chr13	112381526	112389309	-
MER41_13q34b	HERV	MER41	oneside	chr13	113387466	113391309	+
PABLA_13q34	HERV	PABLA	internal	chr13	113779288	113782475	-
HERVFH19_13q34	HERV	HERVFH19	oneside	chr13	113782549	113785249	-
MER101_13q34c	HERV	MER101	internal	chr13	113959658	113961609	+
ERV316A3_14q11.2a	HERV	ERV316A3	oneside	chr14	18300421	18301639	-
ERV316A3_14q11.2b	HERV	ERV316A3	internal	chr14	18301693	18302900	-
HERVI_14q11.2	HERV	HERVI	oneside	chr14	18347310	18349749	+
HERVIP10F_14q11.2a	HERV	HERVIP10F	oneside	chr14	18354067	18359902	+
MER101_14q11.2a	HERV	MER101	internal	chr14	18619564	18620450	-
MER41_14q11.2a	HERV	MER41	internal	chr14	18924654	18925330	+
MER4_14q11.2a	HERV	MER4	prototype	chr14	18935159	18941706	+
MER4_14q11.2b	HERV	MER4	internal	chr14	19003476	19004587	+
MER4B_14q11.2a	HERV	MER4B	oneside	chr14	19191625	19196122	-
MER4_14q11.2c	HERV	MER4	internal	chr14	19397186	19398300	-
MER4_14q11.2d	HERV	MER4	oneside	chr14	19460242	19463808	-
MER4_14q11.2e	HERV	MER4	oneside	chr14	19464034	19466789	-
MER101_14q11.2b	HERV	MER101	internal	chr14	19694595	19695473	+
ERV316A3_14q11.2c	HERV	ERV316A3	internal	chr14	19731185	19731941	-
ERVLE_14q11.2a	HERV	ERVLE	internal	chr14	19926295	19928268	+
HERVIP10F_14q11.2b	HERV	HERVIP10F	oneside	chr14	19978435	19982365	+
ERV316A3_14q11.2d	HERV	ERV316A3	oneside	chr14	20021103	20023816	+
ERV316A3_14q11.2e	HERV	ERV316A3	internal	chr14	20069550	20070497	-
HERVL_14q11.2	HERV	HERVL	prototype	chr14	20567316	20573538	+
HERVL18_14q11.2	HERV	HERVL18	oneside	chr14	20600302	20607318	+
HERVH_14q11.2a	HERV	HERVH	prototype	chr14	20700836	20706579	+
PABLB_14q11.2a	HERV	PABLB	internal	chr14	20708321	20710405	-
HERVIP10F_14q11.2c	HERV	HERVIP10F	tandem*	chr14	20710435	20719019	-
MER41_14q11.2b	HERV	MER41	internal	chr14	20753026	20753876	+
PABLB_14q11.2b	HERV	PABLB	internal	chr14	20757300	20758434	+
PABLB_14q11.2c	HERV	PABLB	internal	chr14	20758515	20761602	+
PRIMA41_14q11.2	HERV	PRIMA41	internal	chr14	20762604	20763363	+
HERVH_14q11.2b	HERV	HERVH	prototype	chr14	20814518	20816730	-
HERVIP10FH_14q11.2	HERV	HERVIP10FH	prototype	chr14	20822717	20828859	-
HERVH48_14q11.2	HERV	HERVH48	prototype	chr14	20830771	20836724	-
ERV316A3_14q11.2f	HERV	ERV316A3	internal	chr14	20870868	20871718	+
PABLA_14q11.2	HERV	PABLA	prototype	chr14	21003288	21010322	+
PRIMAX_14q11.2	HERV	PRIMAX	internal	chr14	21692002	21692467	-
HERVL40_14q11.2a	HERV	HERVL40	oneside	chr14	21833755	21837351	-
HERVL40_14q11.2b	HERV	HERVL40	oneside	chr14	21882195	21883912	-
HERVL40_14q11.2c	HERV	HERVL40	oneside	chr14	21960596	21961913	-
ERVLE_14q11.2b	HERV	ERVLE	oneside	chr14	22097570	22098590	-
ERVLE_14q11.2c	HERV	ERVLE	oneside	chr14	22158290	22159566	+
HERVW_14q11.2	HERV	HERVW	prototype	chr14	22236551	22244186	+
ERV316A3_14q11.2g	HERV	ERV316A3	oneside	chr14	22266973	22269032	+
ERV316A3_14q11.2h	HERV	ERV316A3	oneside	chr14	22272947	22274203	+
ERVLE_14q11.2d	HERV	ERVLE	internal	chr14	22369972	22372430	-
MER4_14q11.2f	HERV	MER4	prototype	chr14	23199081	23208143	-
MER4_14q11.2g	HERV	MER4	oneside	chr14	23335608	23337068	+
MER4B_14q11.2b	HERV	MER4B	oneside	chr14	23337068	23345236	+
HERVFRD_14q11.2	HERV	HERVFRD	prototype	chr14	23621446	23628074	+
HERV3_14q11.2	HERV	HERV3	prototype	chr14	23692552	23698968	+
ERVLE_14q11.2e	HERV	ERVLE	internal	chr14	23715441	23716312	+
MER41_14q11.2c	HERV	MER41	prototype	chr14	23790591	23795497	-
ERVLE_14q11.2f	HERV	ERVLE	internal	chr14	23832436	23833330	+
MER4B_14q11.2c	HERV	MER4B	internal	chr14	23840405	23841424	+
ERVLE_14q11.2g	HERV	ERVLE	internal	chr14	23863051	23864124	-
HML2_14q11.2	HERV	HML2	prototype	chr14	24009696	24015776	-
ERVLE_14q12a	HERV	ERVLE	internal	chr14	24471775	24472610	-
ERVLE_14q12b	HERV	ERVLE	internal	chr14	24501756	24503008	+
ERVLE_14q12c	HERV	ERVLE	internal	chr14	24555982	24559481	-
ERVLE_14q12d	HERV	ERVLE	internal	chr14	24626989	24628062	-
HERVL_14q12a	HERV	HERVL	prototype	chr14	25281051	25287433	-
ERVLE_14q12e	HERV	ERVLE	internal	chr14	25296425	25298099	-
HERVH_14q12a	HERV	HERVH	oneside	chr14	25425572	25429122	-
HERVH_14q12b	HERV	HERVH	oneside	chr14	25429279	25430929	-
PABLA_14q12	HERV	PABLA	internal	chr14	25645516	25649887	-
ERV316A3_14q12a	HERV	ERV316A3	internal	chr14	25659578	25659914	-
ERV316A3_14q12b	HERV	ERV316A3	prototype	chr14	25796936	25799750	+
ERV316A3_14q12c	HERV	ERV316A3	oneside	chr14	26093796	26095151	+
ERVLE_14q12f	HERV	ERVLE	internal	chr14	26191688	26192988	+
ERVLE_14q12g	HERV	ERVLE	internal	chr14	26308009	26308569	+
ERVLE_14q12h	HERV	ERVLE	internal	chr14	26315065	26316549	+
HERVL40_14q12	HERV	HERVL40	internal	chr14	26526996	26528062	+
ERVLB4_14q12a	HERV	ERVLB4	oneside	chr14	26992464	26995968	-
ERVLE_14q12i	HERV	ERVLE	internal	chr14	27101545	27104137	-
HERVL_14q12b	HERV	HERVL	prototype	chr14	27117713	27122925	-
ERVL_14q12	HERV	ERVL	internal	chr14	27316004	27317310	+
ERV316A3_14q12d	HERV	ERV316A3	oneside	chr14	27452834	27455091	-
HERVL74_14q12	HERV	HERVL74	oneside	chr14	27514656	27516120	-
ERVLE_14q12j	HERV	ERVLE	internal	chr14	27535372	27536459	-
MER4_14q12a	HERV	MER4	oneside	chr14	27606560	27608087	+
MER4B_14q12	HERV	MER4B	oneside	chr14	27608134	27614823	+
ERVLB4_14q12b	HERV	ERVLB4	prototype	chr14	27952923	27959228	-
MER41_14q12	HERV	MER41	oneside	chr14	28185469	28187376	+
HML6_14q12a	HERV	HML6	oneside	chr14	28410708	28412587	+
HML6_14q12b	HERV	HML6	oneside	chr14	28416461	28420773	+
ERV316A3_14q12e	HERV	ERV316A3	oneside	chr14	28703002	28708591	+
ERVLE_14q12k	HERV	ERVLE	internal	chr14	28838742	28839724	+
ERVLB4_14q12c	HERV	ERVLB4	internal	chr14	28932315	28932889	-
HERVL_14q12c	HERV	HERVL	prototype	chr14	29170825	29176730	+
ERV316A3_14q12f	HERV	ERV316A3	oneside	chr14	29299954	29303478	-
ERVLB4_14q12d	HERV	ERVLB4	prototype	chr14	29315543	29321926	+
ERV316A3_14q12g	HERV	ERV316A3	internal	chr14	29421654	29422058	-
HERV3_14q12	HERV	HERV3	internal	chr14	29648627	29650532	-
ERVLE_14q12l	HERV	ERVLE	internal	chr14	29953268	29954626	+
ERVLB4_14q12e	HERV	ERVLB4	internal	chr14	29981007	29982187	-
HERVL_14q12d	HERV	HERVL	oneside	chr14	30047978	30052175	+
HERVL18_14q12	HERV	HERVL18	oneside	chr14	30527153	30530363	-
HERVIP10FH_14q12	HERV	HERVIP10FH	prototype	chr14	30965849	30972553	+
HERVH_14q12c	HERV	HERVH	prototype	chr14	31246362	31251138	-
MER4_14q12b	HERV	MER4	prototype	chr14	31271566	31280827	+
MER101_14q12a	HERV	MER101	oneside	chr14	31776942	31779059	-
MER101_14q12b	HERV	MER101	internal	chr14	31779369	31782971	-
ERVLB4_14q12f	HERV	ERVLB4	oneside	chr14	31971467	31977486	-
ERVLE_14q12m	HERV	ERVLE	internal	chr14	32015078	32015912	+
ERV316A3_14q12h	HERV	ERV316A3	tandem*	chr14	32163942	32167734	+
HERVFRD_14q12	HERV	HERVFRD	prototype	chr14	32240756	32250648	-
ERV316A3_14q13.1a	HERV	ERV316A3	prototype	chr14	32917581	32920199	+
MER41_14q13.1	HERV	MER41	prototype	chr14	33868119	33874435	+
ERV316A3_14q13.1b	HERV	ERV316A3	oneside	chr14	33880548	33887380	+
ERVLE_14q13.1a	HERV	ERVLE	internal	chr14	33907548	33908371	-
ERVLE_14q13.1b	HERV	ERVLE	internal	chr14	34316183	34320295	-
MER4B_14q13.1	HERV	MER4B	internal	chr14	34351510	34353114	-
HERVL40_14q13.1a	HERV	HERVL40	oneside	chr14	34423073	34426443	-
HERVL40_14q13.1b	HERV	HERVL40	oneside	chr14	34426528	34430079	-
HERVH_14q13.1	HERV	HERVH	oneside	chr14	34651542	34655200	+
ERVLE_14q13.2	HERV	ERVLE	internal	chr14	35900846	35902282	-
LTR57_14q13.2a	HERV	LTR57	oneside	chr14	35912739	35914096	+
LTR57_14q13.2b	HERV	LTR57	oneside	chr14	35923129	35928372	-
HERVL18_14q13.2	HERV	HERVL18	prototype	chr14	36012639	36015740	-
ERV316A3_14q13.3	HERV	ERV316A3	oneside	chr14	36375902	36379643	-
ERVLB4_14q13.3	HERV	ERVLB4	internal	chr14	37325724	37326860	-
ERVLB4_14q21.1a	HERV	ERVLB4	internal	chr14	37745097	37747223	-
HERVW_14q21.1	HERV	HERVW	internal	chr14	38104231	38107296	+
HERVH_14q21.1a	HERV	HERVH	prototype	chr14	38190638	38196525	+
ERV316A3_14q21.1a	HERV	ERV316A3	internal	chr14	38522075	38522687	+
MER4_14q21.1a	HERV	MER4	prototype	chr14	39376617	39382803	-
ERV316A3_14q21.1b	HERV	ERV316A3	oneside	chr14	39483890	39486026	-
MER4B_14q21.1a	HERV	MER4B	internal	chr14	39487218	39488257	-
HERVFH19_14q21.1	HERV	HERVFH19	internal	chr14	39733123	39733889	+
ERV316A3_14q21.1c	HERV	ERV316A3	oneside	chr14	39786908	39789175	-
HERVL_14q21.1a	HERV	HERVL	prototype	chr14	39893202	39899723	+
HERVL_14q21.1b	HERV	HERVL	prototype	chr14	40006859	40012031	+
ERVLE_14q21.1a	HERV	ERVLE	internal	chr14	40392480	40394759	+
ERVLB4_14q21.1b	HERV	ERVLB4	internal	chr14	40440101	40441948	-
LTR25_14q21.1	HERV	LTR25	internal	chr14	40464410	40470231	+
HUERSP3_14q21.1	HERV	HUERSP3	prototype	chr14	40474268	40477616	-
ERVLE_14q21.1b	HERV	ERVLE	internal	chr14	40567726	40569115	-
ERVLE_14q21.1c	HERV	ERVLE	oneside	chr14	40574808	40577506	+
ERVLE_14q21.1d	HERV	ERVLE	internal	chr14	40656340	40657521	-
HUERSP2_14q21.1	HERV	HUERSP2	oneside	chr14	40723588	40725294	-
MER4B_14q21.1b	HERV	MER4B	internal	chr14	40734317	40735142	+
ERVLE_14q21.1e	HERV	ERVLE	internal	chr14	40765685	40766330	-
ERVLB4_14q21.1c	HERV	ERVLB4	oneside	chr14	40770860	40775829	-
MER61_14q21.1	HERV	MER61	internal	chr14	40857838	40859002	+
MER4B_14q21.1c	HERV	MER4B	oneside	chr14	40864358	40866132	+
HERVL_14q21.1c	HERV	HERVL	internal	chr14	40866149	40866854	-
ERVLE_14q21.1f	HERV	ERVLE	internal	chr14	40916619	40919017	+
HERVL_14q21.1d	HERV	HERVL	prototype	chr14	41233921	41240418	-
HERVH_14q21.1b	HERV	HERVH	prototype	chr14	41515871	41521881	+
ERVLE_14q21.1g	HERV	ERVLE	internal	chr14	41575775	41576857	-
ERVLE_14q21.1h	HERV	ERVLE	internal	chr14	41831126	41833621	-
HERVL_14q21.1e	HERV	HERVL	oneside	chr14	42051764	42055307	+
ERVLB4_14q21.1d	HERV	ERVLB4	oneside	chr14	42159653	42165974	-
ERVLB4_14q21.1e	HERV	ERVLB4	oneside	chr14	42172160	42173634	-
ERV316A3_14q21.1d	HERV	ERV316A3	prototype	chr14	42193075	42194546	+
MER41_14q21.1	HERV	MER41	internal	chr14	42247365	42248062	-
HML3_14q21.1	HERV	HML3	prototype	chr14	42307103	42314189	-
HARLEQUIN_14q21.1	HERV	HARLEQUIN	oneside	chr14	42337803	42339387	-
ERVLE_14q21.1i	HERV	ERVLE	internal	chr14	42344620	42346477	+
ERVLE_14q21.1j	HERV	ERVLE	internal	chr14	42436083	42436992	-
HERVL_14q21.1f	HERV	HERVL	oneside	chr14	42454403	42459819	+
MER101_14q21.1	HERV	MER101	internal	chr14	42612815	42615152	-
MER4_14q21.1b	HERV	MER4	internal	chr14	42654551	42657400	+
HERVFRD_14q21.1	HERV	HERVFRD	internal	chr14	42662770	42665063	-
HERVL_14q21.1g	HERV	HERVL	oneside	chr14	42760083	42761265	-
HML5_14q21.1	HERV	HML5	internal	chr14	42804271	42807122	+
ERVLB4_14q21.1f	HERV	ERVLB4	internal	chr14	42992770	42994862	+
HUERSP3_14q21.2	HERV	HUERSP3	internal	chr14	43002171	43008568	+
ERV316A3_14q21.2a	HERV	ERV316A3	internal	chr14	43240495	43241425	-
HERVL_14q21.2a	HERV	HERVL	oneside	chr14	43281378	43284208	-
ERVLE_14q21.2a	HERV	ERVLE	internal	chr14	43334103	43336853	-
ERVLE_14q21.2b	HERV	ERVLE	internal	chr14	43478729	43480155	-
HERV30_14q21.2	HERV	HERV30	prototype	chr14	43534701	43539420	+
MER41_14q21.2a	HERV	MER41	prototype	chr14	43576479	43583543	+
HERV4_14q21.2a	HERV	HERV4	internal	chr14	43611702	43615137	+
HERV4_14q21.2b	HERV	HERV4	oneside	chr14	43615902	43617521	+
ERVLB4_14q21.2a	HERV	ERVLB4	internal	chr14	43634654	43635574	-
HERVL40_14q21.2a	HERV	HERVL40	internal	chr14	43659104	43660980	-
MER34B_14q21.2	HERV	MER34B	unknown	chr14	43811306	43815085	+
ERVLB4_14q21.2b	HERV	ERVLB4	internal	chr14	43895387	43895762	-
MER61_14q21.2	HERV	MER61	prototype	chr14	44379270	44384559	-
HML5_14q21.2	HERV	HML5	prototype	chr14	44415526	44419206	+
LTR19_14q21.2	HERV	LTR19	oneside	chr14	44428520	44430630	+
HERVL_14q21.2b	HERV	HERVL	internal	chr14	44532134	44532665	-
HERVL40_14q21.2b	HERV	HERVL40	prototype	chr14	44591977	44596311	-
ERVLE_14q21.2c	HERV	ERVLE	internal	chr14	44638310	44639017	+
HERVL_14q21.2c	HERV	HERVL	oneside	chr14	44664847	44671724	+
HERVW_14q21.2	HERV	HERVW	oneside	chr14	45019485	45023694	-
ERV316A3_14q21.2b	HERV	ERV316A3	internal	chr14	45285366	45286510	+
HUERSP1_14q21.2	HERV	HUERSP1	oneside	chr14	45317577	45320225	-
HERVH_14q21.2a	HERV	HERVH	oneside	chr14	45494962	45499732	-
HML1_14q21.2	HERV	HML1	internal	chr14	45714251	45715445	-
LTR25_14q21.2a	HERV	LTR25	internal	chr14	45785893	45787573	+
LTR25_14q21.2b	HERV	LTR25	internal	chr14	45787639	45793102	+
ERVLE_14q21.2d	HERV	ERVLE	unknown	chr14	45970416	45973209	+
HERVL_14q21.2d	HERV	HERVL	prototype	chr14	45975351	45982027	-
HERVH_14q21.2b	HERV	HERVH	prototype	chr14	46012433	46018103	-
ERVLE_14q21.2e	HERV	ERVLE	internal	chr14	46292776	46293488	-
HERVH_14q21.2c	HERV	HERVH	prototype	chr14	46544006	46549668	+
MER41_14q21.2b	HERV	MER41	internal	chr14	46584045	46584908	-
ERVLE_14q21.2f	HERV	ERVLE	internal	chr14	46603875	46605344	-
HERVH_14q21.3a	HERV	HERVH	prototype	chr14	47104197	47108765	+
ERV316A3_14q21.3a	HERV	ERV316A3	oneside	chr14	47147289	47148559	-
ERVLB4_14q21.3a	HERV	ERVLB4	internal	chr14	47290969	47293347	-
ERVLE_14q21.3a	HERV	ERVLE	internal	chr14	47655122	47656738	+
ERV316A3_14q21.3b	HERV	ERV316A3	oneside	chr14	47657306	47659053	+
ERVLE_14q21.3b	HERV	ERVLE	internal	chr14	47708380	47711509	+
ERV316A3_14q21.3c	HERV	ERV316A3	oneside	chr14	47766449	47768467	+
ERVLE_14q21.3c	HERV	ERVLE	internal	chr14	47921804	47922399	-
MER41_14q21.3	HERV	MER41	internal	chr14	47943338	47944443	+
ERVLE_14q21.3d	HERV	ERVLE	internal	chr14	48015744	48016392	-
ERVLB4_14q21.3b	HERV	ERVLB4	internal	chr14	48028205	48029349	+
ERVLB4_14q21.3c	HERV	ERVLB4	oneside	chr14	48078945	48080374	+
HERV9_14q21.3	HERV	HERV9	oneside	chr14	48199301	48203397	+
HERVH_14q21.3b	HERV	HERVH	prototype	chr14	48255199	48260940	-
HERVH_14q21.3c	HERV	HERVH	prototype	chr14	48262396	48268282	-
HERVL_14q21.3	HERV	HERVL	internal	chr14	48306809	48309001	-
ERV316A3_14q21.3d	HERV	ERV316A3	internal	chr14	48503150	48505202	+
HERVIP10FH_14q21.3	HERV	HERVIP10FH	oneside	chr14	48558519	48563969	+
ERV316A3_14q21.3e	HERV	ERV316A3	oneside	chr14	49090825	49092051	+
ERVLE_14q21.3e	HERV	ERVLE	oneside	chr14	50272402	50278076	+
ERVLB4_14q21.3d	HERV	ERVLB4	internal	chr14	50377534	50381467	+
ERVLE_14q22.1	HERV	ERVLE	internal	chr14	50539759	50544229	+
LTR57_14q22.1	HERV	LTR57	oneside	chr14	50544972	50550643	+
HERVH_14q22.1a	HERV	HERVH	prototype	chr14	50893162	50896882	+
ERV316A3_14q22.1	HERV	ERV316A3	oneside	chr14	51194956	51196939	+
HERVL_14q22.1	HERV	HERVL	oneside	chr14	51373849	51377284	+
HERVE_14q22.1	HERV	HERVE	internal	chr14	51748587	51752556	+
HML3_14q22.1	HERV	HML3	prototype	chr14	52164599	52172577	+
PRIMA4_14q22.1	HERV	PRIMA4	prototype	chr14	52280360	52286612	+
HERVH_14q22.1b	HERV	HERVH	prototype	chr14	53128745	53135552	+
HERVIP10FH_14q22.1	HERV	HERVIP10FH	prototype	chr14	53175755	53182025	-
MER4_14q22.1a	HERV	MER4	oneside	chr14	53254370	53258280	-
MER4_14q22.1b	HERV	MER4	oneside	chr14	53258522	53262061	-
HERVL18_14q22.1	HERV	HERVL18	prototype	chr14	53273554	53279365	-
HERVW_14q22.1	HERV	HERVW	oneside	chr14	53361643	53363005	+
ERVL_14q22.1	HERV	ERVL	internal	chr14	53557124	53562143	+
ERVLE_14q22.2a	HERV	ERVLE	internal	chr14	53708555	53709232	-
ERVLE_14q22.2b	HERV	ERVLE	internal	chr14	54025760	54027196	-
ERV316A3_14q22.2	HERV	ERV316A3	oneside	chr14	54078312	54081111	-
ERVLE_14q22.3a	HERV	ERVLE	internal	chr14	55465406	55466395	+
HERVEA_14q22.3	HERV	HERVEA	oneside	chr14	55819549	55821618	-
ERV316A3_14q22.3a	HERV	ERV316A3	prototype	chr14	56416997	56418621	+
MER4_14q22.3a	HERV	MER4	oneside	chr14	56431040	56437062	+
MER4_14q22.3b	HERV	MER4	internal	chr14	56449662	56450993	+
HML3_14q22.3a	HERV	HML3	internal	chr14	57036358	57037024	-
HERVL_14q22.3a	HERV	HERVL	internal	chr14	57141671	57142623	-
ERV316A3_14q22.3b	HERV	ERV316A3	oneside	chr14	57254977	57257035	+
HERVL_14q22.3b	HERV	HERVL	prototype	chr14	57327104	57335555	-
HML3_14q22.3b	HERV	HML3	oneside	chr14	57365957	57368010	+
ERVLE_14q22.3b	HERV	ERVLE	internal	chr14	57528669	57529451	-
HERVL_14q23.1	HERV	HERVL	prototype	chr14	57720598	57727191	+
ERV316A3_14q23.1a	HERV	ERV316A3	oneside	chr14	57816729	57818866	+
ERV316A3_14q23.1b	HERV	ERV316A3	internal	chr14	57975466	57977196	+
ERV316A3_14q23.1c	HERV	ERV316A3	oneside	chr14	57977240	57979797	+
HERVW_14q23.1	HERV	HERVW	oneside	chr14	58122281	58126144	+
ERV316A3_14q23.1d	HERV	ERV316A3	prototype	chr14	58990246	58993160	+
ERVL_14q23.1	HERV	ERVL	oneside	chr14	59220515	59224459	-
HERVH_14q23.1a	HERV	HERVH	oneside	chr14	59445365	59449785	+
HUERSP1_14q23.1	HERV	HUERSP1	prototype	chr14	59610524	59618634	+
PRIMA4_14q23.1	HERV	PRIMA4	oneside	chr14	60095023	60096839	-
LTR19_14q23.1	HERV	LTR19	oneside	chr14	60096829	60098422	+
ERV316A3_14q23.1e	HERV	ERV316A3	prototype	chr14	60609914	60614330	-
ERVLE_14q23.1	HERV	ERVLE	internal	chr14	60778446	60779505	+
HERVIP10FH_14q23.1	HERV	HERVIP10FH	internal	chr14	61114842	61121155	-
HERVH_14q23.1b	HERV	HERVH	prototype	chr14	61133252	61139160	-
ERV316A3_14q23.2a	HERV	ERV316A3	oneside	chr14	61675071	61676903	-
ERV316A3_14q23.2b	HERV	ERV316A3	oneside	chr14	62424578	62426920	-
ERVLB4_14q23.2	HERV	ERVLB4	internal	chr14	62628255	62630706	-
PRIMA41_14q23.2	HERV	PRIMA41	oneside	chr14	62748037	62752293	-
PABLA_14q23.2	HERV	PABLA	internal	chr14	62806506	62810378	+
HERVL_14q23.2	HERV	HERVL	oneside	chr14	62857404	62860339	-
ERVLE_14q23.2	HERV	ERVLE	internal	chr14	64069473	64069940	-
ERVLB4_14q23.3	HERV	ERVLB4	oneside	chr14	65247466	65253447	-
ERVL_14q23.3	HERV	ERVL	oneside	chr14	66368875	66373018	+
MER4_14q23.3	HERV	MER4	prototype	chr14	66465513	66472030	+
HERVL40_14q23.3	HERV	HERVL40	internal	chr14	66623740	66625040	+
LTR25_14q23.3	HERV	LTR25	internal	chr14	66758339	66759503	-
PABLA_14q23.3	HERV	PABLA	internal	chr14	66788315	66789385	-
MER61_14q23.3	HERV	MER61	prototype	chr14	66939377	66945419	-
LTR57_14q24.1	HERV	LTR57	internal	chr14	67702280	67703596	-
MER4_14q24.1a	HERV	MER4	oneside	chr14	67706311	67710942	-
MER4_14q24.1b	HERV	MER4	oneside	chr14	67711166	67714076	-
MER34B_14q24.1	HERV	MER34B	internal	chr14	68480483	68481099	+
ERVLE_14q24.1	HERV	ERVLE	internal	chr14	69174544	69178774	-
MER4_14q24.1c	HERV	MER4	oneside	chr14	69739976	69744479	-
MER4_14q24.1d	HERV	MER4	oneside	chr14	69745226	69747765	-
MER4B_14q24.1	HERV	MER4B	internal	chr14	69745777	69747230	-
HML6_14q24.2	HERV	HML6	prototype	chr14	69811463	69816023	+
HERVL_14q24.2a	HERV	HERVL	prototype	chr14	69821881	69827821	-
ERVLE_14q24.2	HERV	ERVLE	internal	chr14	70036555	70038176	+
ERV316A3_14q24.2a	HERV	ERV316A3	internal	chr14	70236643	70237658	-
ERV316A3_14q24.2b	HERV	ERV316A3	oneside	chr14	70273216	70275032	-
MER4_14q24.2a	HERV	MER4	oneside	chr14	70292312	70293484	+
HERVH_14q24.2a	HERV	HERVH	prototype	chr14	70293487	70301929	-
